polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,asignacion_metodo,estado_trazabilidad_asignacion,fuente_asignacion_individualizada,posicion,clasificacion_propuesta,publicable_en_panel_territorial,tratamiento_editorial_post_auditoria,dist_borde_m_recalculada,dist_fuera_m_recalculada,cae_dentro_de,polo_mas_cercano,n_polos_del_referente,fundamento,recomendacion_editorial,tratamiento_en_ficha,bloque_en_ficha,alerta,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-R12,R12,Centro y Microcentro,HITO-H039,Claridge's,Bar Notable,Bar Notable,CIRCLE,,Tucuman 535,-34.600965,-58.374517,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,164.655,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 164.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Tortoni**, Av; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,164.655,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H043,Confiteria Saint Moritz,Bar Notable,Bar Notable,CIRCLE,,Esmeralda 894,-34.597786,-58.3784,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,101.31,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 101.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Tortoni**, Av; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,101.31,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H042,Confitería Ideal,Bar Notable,Bar Notable,CIRCLE,,Suipacha 384,-34.603924,-58.37949,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,0.287,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 0.3 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,0.287,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-ICO-002,El Imparcial,Restaurante Icónico,Restaurante icónico,SQUARE,,"YRIGOYEN, HIPOLITO 1201",-34.609741,-58.383634,Monserrat,Comuna 1,SIN_VERIFICAR,2026-07-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/el-imparcial,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,3.744,3.744,POLO-Z47,POLO-Z47,2,"El punto cae adentro de POLO-Z47, polo al que este referente también está asignado. Para POLO-R12 queda a 4 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,49,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,SI,3.744,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-DIR-018,El Palacio de la Pizza,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Corrientes 751,-34.603362,-58.377315,San Nicolas,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2026),https://turismo.buenosaires.gob.ar/es/gastronomico/el-palacio-de-la-pizza,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,201.645,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 201.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,201.645,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H053,El Querandi,Bar Notable,Bar Notable,CIRCLE,,Peru 302,-34.611647,-58.374749,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,19.176,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 19.2 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,19.176,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H058,FLORIDA GARDEN,Bar Notable,Bar Notable,CIRCLE,,Florida 899,-34.597613,-58.375352,Retiro,Comuna 1,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,78.204,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 78.2 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,78.204,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-DIR-003,Guerrin,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 1368,-34.604042,-58.386004,San Nicolas,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2025),https://turismo.buenosaires.gob.ar/es/gastronomico/guerrin,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,183.177,183.177,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-R12 queda a 183 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,53,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,183.177,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H067,LA GIRALDA,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 1453,-34.604052,-58.387286,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,194.759,194.759,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-R12 queda a 195 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,194.759,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H070,LA PUERTO RICO,Bar Notable,Bar Notable,CIRCLE,,Alsina 420,-34.610196,-58.372381,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,77.943,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 77.9 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,77.943,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H068,La Opera,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 1799,-34.604335,-58.392047,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,364.979,364.979,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-R12 queda a 365 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,364.979,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-DIR-005,Las Cuartetas,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 838,-34.603607,-58.3786,San Nicolas,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2025),https://turismo.buenosaires.gob.ar/es/gastronomico/las-cuartetas,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,80.901,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 80.9 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,80.901,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H072,Le Caravelle,Bar Notable,Bar Notable,CIRCLE,,Lavalle 726,-34.602372,-58.377159,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,227.766,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 227.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,227.766,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H082,PLAZA BAR,Bar Notable,Bar Notable,CIRCLE,,Florida 1005,-34.595775,-58.375112,Retiro,Comuna 1,CERRADO,reapertura anunciada 2028,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,177.476,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 177.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,177.476,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H080,Paulin,Bar Notable,Bar Notable,CIRCLE,,Sarmiento 635,-34.604564,-58.375632,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,84.355,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 84.4 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,84.355,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H081,Petit Colón,Bar Notable,Bar Notable,CIRCLE,,Libertad 505,-34.602403,-58.38376,San Nicolas,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,23.663,23.663,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-R12 queda a 24 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,SI,23.663,BORDE_HASTA_50M,referente de borde (hasta 50 m),0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-ICO-015,Tancat,Restaurante Icónico,Restaurante icónico,SQUARE,,PARAGUAY 645,-34.597508,-58.376145,Retiro,Comuna 1,OPERATIVO,2026-08-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/tancat,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,125.56,0.0,,POLO-R12,2,"El punto está adentro del polígono, a 125.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,59,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,125.56,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-H084,The New Brighton,Bar Notable,Bar Notable,CIRCLE,,Sarmiento 645,-34.604575,-58.375796,San Nicolas,Comuna 1,OPERATIVO,2026-06-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,89.393,0.0,,POLO-R12,1,"El punto está adentro del polígono, a 89.4 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Tortoni**, Av; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,89.393,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R12,R12,Centro y Microcentro,HITO-ICO-016,Zum Edelweiss,Restaurante Icónico,Restaurante icónico,SQUARE,,LIBERTAD 431,-34.603388,-58.383693,San Nicolas,Comuna 1,SIN_VERIFICAR,2026-08-08,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/otros-establecimientos/zum-edelweiss,media,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,133.017,133.017,POLO-R02,POLO-R02,2,"El punto cae adentro de POLO-R02, polo al que este referente también está asignado. Para POLO-R12 queda a 133 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,47,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,133.017,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H054,EL SIMBOLO,Bar Notable,Bar Notable,CIRCLE,,Av. Corrientes 3787,-34.603404,-58.417844,Almagro,Comuna 5,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,286.644,0.0,,POLO-R13,2,"El punto está adentro del polígono, a 286.6 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"El Símbolo**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,286.644,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H044,El Banderin,Bar Notable,Bar Notable,CIRCLE,,Guardia Vieja 3601,-34.601649,-58.415489,Almagro,Comuna 5,OPERATIVO,2026-06-16,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,112.871,0.0,,POLO-R13,2,"El punto está adentro del polígono, a 112.9 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"El Símbolo**, Av; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,112.871,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-DIR-006,Pin Pun,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 3954,-34.603323,-58.42031,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-pizzeria-historica-que-es-la-mas-antigua-de-caba-y-fue-elegida-como-la-mejor-de-la-ciudad-en-varias-oportunidades/,media,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,60.799,0.0,,POLO-R13,2,"El punto está adentro del polígono, a 60.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,60.799,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R13,R13,Abasto,HITO-H032,Roma del Abasto,Bar Notable,Bar Notable,CIRCLE,,Anchorena 806,-34.599397,-58.408726,Balvanera,Comuna 3,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ENTORNO_CERCANO,NO,PROSA_ENTORNO_CON_DISTANCIA,184.489,184.489,,POLO-R13,2,"El punto está afuera, a 184 m del borde, y no cae adentro de ningún otro polo.","No publicar en el panel. Nombrar como referente del entorno, con su distancia.",MENCIONADO_FUERA_DEL_PANEL,"Alcance de estas cifras; El Símbolo**, Av",,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,184.489,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-H086,Café Margot,Bar Notable,Bar Notable,CIRCLE,,Av. Boedo 857,-34.623266,-58.416375,Boedo,Comuna 5,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,334.747,0.0,,POLO-R14,1,"El punto está adentro del polígono, a 334.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Margot**, Av; Lo que falta precisar; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,334.747,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-H057,Esquina Homero Manzi,Bar Notable,Bar Notable,CIRCLE,,Av. San Juan 3601,-34.625385,-58.416337,Boedo,Comuna 5,SIN_VERIFICAR,2026-05-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,339.977,0.0,,POLO-R14,1,"El punto está adentro del polígono, a 340.0 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Margot**, Av; panel de referentes; reconocimiento oficial",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,339.977,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R14,R14,Avenida Boedo,HITO-DIR-020,San Antonio,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. Juan de Garay 3602,-34.631496,-58.416229,Boedo,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.cronista.com/clase/gourmet/la-clasica-pizzeria-portena-que-es-un-clasico-de-boedo-y-causa-furor-en-el-barrio/,media,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,373.244,0.0,,POLO-R14,1,"El punto está adentro del polígono, a 373.2 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Café Margot**, Av; Lo que falta precisar; panel de referentes; reconocimiento oficial",,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,373.244,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R15,R15,Devoto,HITO-H022,Café de García,Bar Notable,Bar Notable,CIRCLE,,Sanabria 3302,-34.606356,-58.51059,Villa Devoto,Comuna 11,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,190.967,0.0,,POLO-R15,1,"El punto está adentro del polígono, a 191.0 m del borde.",Publicar en el panel de referentes de la ficha.,FICHA_NO_LOCALIZADA,,no se pudo localizar la ficha por diferencia de nombre,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,190.967,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-R15,R15,Devoto,HITO-DIR-017,Gran Pizzeria Jose,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2026),Av. San Martin 6915,-34.591495,-58.511332,Villa Devoto,Comuna 11,SIN_VERIFICAR,,APYCE + GCBA (2026),https://www.cronista.com/clase/gourmet/la-pizzeria-clasica-de-villa-devoto-que-cumplio-80-anos-y-que-vale-la-pena-conocer/,media,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,113.46,0.0,,POLO-R15,1,"El punto está adentro del polígono, a 113.5 m del borde.",Publicar en el panel de referentes de la ficha.,FICHA_NO_LOCALIZADA,,no se pudo localizar la ficha por diferencia de nombre,SI,PROPUESTA_NO_INSTITUCIONAL,61,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,113.46,DENTRO,referente dentro del polo,0 / 50 / 250
