quarantine_path,orig_path,name,ext,size_bytes,mtime,family,quarantine_reason_subdir,references_found,prev_classification,classification,risk,recommendation,disposition_2026_06_29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_GASTRONOMICOS_CABA_V1.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_GASTRONOMICOS_CABA_V1.zip,PACK_MERCADOS_GASTRONOMICOS_CABA_V1.zip,zip,80745,2026-06-23 18:28,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,PACK_MERCADOS_GASTRONOMICOS_CABA_V1_2.zip,zip,98243,2026-06-23 18:39,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_GASTRONOMICOS_CABA_V2_2_CONSERVADOR.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_GASTRONOMICOS_CABA_V2_2_CONSERVADOR.zip,PACK_MERCADOS_GASTRONOMICOS_CABA_V2_2_CONSERVADOR.zip,zip,33311,2026-06-24 11:48,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/packs_zip/PACK_MERCADOS_GASTRONOMICOS_CABA_V2_ENRIQUECIDO.zip,outputs/mercados_caba/sanitized/PACK_MERCADOS_GASTRONOMICOS_CABA_V2_ENRIQUECIDO.zip,PACK_MERCADOS_GASTRONOMICOS_CABA_V2_ENRIQUECIDO.zip,zip,22512,2026-06-24 10:56,mercados,mercados_gastro/packs_zip,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,pdf,361109,2026-06-25 15:14,mercados,mercados_gastro/pdfs_informes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,pdf,313429,2026-06-25 15:14,mercados,mercados_gastro/pdfs_informes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,pdf,3040860,2026-06-25 23:31,mercados,mercados_gastro/pdfs_informes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,pdf,3122536,2026-06-26 11:07,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,pdf,3049245,2026-06-26 11:49,mercados,mercados_gastro/pdfs_informes,src\mercados_caba\build_pdf_final_v4_1_from_v3.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,pdf,214033,2026-06-24 16:56,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,pdf,316767,2026-06-24 21:35,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,pdf,370648,2026-06-24 22:16,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,outputs/mercados_caba/sanitized/INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,INFORME_FINAL_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,pdf,375602,2026-06-24 22:38,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/MercadosGastroCABA.pdf,outputs/mercados_caba/sanitized/MercadosGastroCABA.pdf,MercadosGastroCABA.pdf,pdf,3046740,2026-06-26 12:31,mercados,mercados_gastro/pdfs_informes,src\mercados_caba\build_pdf_final_entrega.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_informes/MercadosGastroCABA_con_horarios_v2.pdf,outputs/mercados_caba/sanitized/MercadosGastroCABA_con_horarios_v2.pdf,MercadosGastroCABA_con_horarios_v2.pdf,pdf,2697160,2026-06-26 15:03,mercados,mercados_gastro/pdfs_informes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/ResumenEjecutivo_MercadosGastroCABA.pdf,outputs/mercados_caba/sanitized/ResumenEjecutivo_MercadosGastroCABA.pdf,ResumenEjecutivo_MercadosGastroCABA.pdf,pdf,44637,2026-06-26 12:31,mercados,mercados_gastro/pdfs_resumenes,src\mercados_caba\build_pdf_final_entrega.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/ResumenEjecutivo_MercadosGastroCABA_con_horarios_v2.pdf,outputs/mercados_caba/sanitized/ResumenEjecutivo_MercadosGastroCABA_con_horarios_v2.pdf,ResumenEjecutivo_MercadosGastroCABA_con_horarios_v2.pdf,pdf,50991,2026-06-26 15:03,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL.pdf,pdf,49049,2026-06-25 15:14,mercados,mercados_gastro/pdfs_resumenes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V2.pdf,pdf,50991,2026-06-25 15:14,mercados,mercados_gastro/pdfs_resumenes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V3.pdf,pdf,50991,2026-06-25 23:31,mercados,mercados_gastro/pdfs_resumenes,src\mercados_caba\build_pdf_from_markdown_master.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4.pdf,pdf,50991,2026-06-26 11:07,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_FINAL_V4_1.pdf,pdf,44637,2026-06-26 11:49,mercados,mercados_gastro/pdfs_resumenes,src\mercados_caba\build_pdf_final_v4_1_from_v3.py,SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V3.pdf,pdf,4147,2026-06-24 16:56,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V4.pdf,pdf,4338,2026-06-24 21:35,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5.pdf,pdf,42327,2026-06-24 22:16,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/pdfs_resumenes/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,outputs/mercados_caba/sanitized/RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,RESUMEN_EJECUTIVO_MERCADOS_GASTRONOMICOS_CABA_V5_1.pdf,pdf,42693,2026-06-24 22:38,mercados,mercados_gastro/pdfs_resumenes,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-01.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-01.png,con_horarios_v2_page-01.png,png,58489,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-02.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-02.png,con_horarios_v2_page-02.png,png,80414,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-03.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-03.png,con_horarios_v2_page-03.png,png,100370,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-04.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-04.png,con_horarios_v2_page-04.png,png,122124,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-05.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-05.png,con_horarios_v2_page-05.png,png,306610,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-06.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-06.png,con_horarios_v2_page-06.png,png,92038,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-07.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-07.png,con_horarios_v2_page-07.png,png,95296,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-08.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-08.png,con_horarios_v2_page-08.png,png,101450,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-09.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-09.png,con_horarios_v2_page-09.png,png,69663,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-10.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-10.png,con_horarios_v2_page-10.png,png,85660,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-11.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-11.png,con_horarios_v2_page-11.png,png,90043,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-12.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-12.png,con_horarios_v2_page-12.png,png,103196,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-13.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-13.png,con_horarios_v2_page-13.png,png,79371,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_con_horarios_v2_png/con_horarios_v2_page-14.png,outputs/mercados_caba/sanitized/con_horarios_v2_page-14.png,con_horarios_v2_page-14.png,png,82494,2026-06-26 14:24,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_entrega_png/entrega_page-01.png,outputs/mercados_caba/sanitized/entrega_page-01.png,entrega_page-01.png,png,58489,2026-06-26 12:31,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_entrega_png/entrega_page-02.png,outputs/mercados_caba/sanitized/entrega_page-02.png,entrega_page-02.png,png,80414,2026-06-26 12:31,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_entrega_png/entrega_page-03.png,outputs/mercados_caba/sanitized/entrega_page-03.png,entrega_page-03.png,png,100370,2026-06-26 12:31,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
_delete_candidates/mercados_gastro/qa_png/qa_final_entrega_png/entrega_page-04.png,outputs/mercados_caba/sanitized/entrega_page-04.png,entrega_page-04.png,png,122124,2026-06-26 12:31,mercados,mercados_gastro/qa_png,(ninguna funcional en cadena vigente),SAFE_TO_DELETE_AFTER_APPROVAL,SAFE_TO_DELETE_AFTER_APPROVAL,bajo,Salida regenerable (gráfico/mapa/pack/pdf/html) de versión vieja. No usada por la cadena vigente; el validador actualizado no la exige.,ELIMINADO_2026-06-29
